date,symbol,open,high,low,close,volume,adjusted_close
2024-09-20,S008,120.929,121.9196,120.4936,121.4096,896604,121.4096
2024-09-23,S008,121.3117,122.3936,120.875,121.8817,904523,121.8817
2024-09-24,S008,121.7613,122.8757,121.323,122.3618,912442,122.3618
2024-09-25,S008,122.2454,123.3275,121.8054,122.8117,920361,122.8117
2024-09-26,S008,122.7251,123.7133,122.2833,123.1959,928280,123.1959
2024-09-27,S008,123.1584,124.0031,122.7151,123.4844,936199,123.4844
2024-09-30,S008,123.5047,124.1753,123.0601,123.656,944118,123.656
2024-10-01,S008,123.7297,124.2494,123.254,123.6993,952037,123.6993
2024-10-02,S008,123.8103,124.3303,123.1696,123.6146,959956,123.6146
2024-10-03,S008,123.7382,124.2579,122.9688,123.4131,967875,123.4131
2024-10-04,S008,123.522,124.0408,122.6731,123.1163,975794,123.1163
2024-10-07,S008,123.1867,123.7041,122.3124,122.7543,983713,122.7543
2024-10-08,S008,122.7708,123.2864,121.9222,122.3627,991632,122.3627
2024-10-09,S008,122.3219,122.8357,121.5405,121.9796,999551,121.9796
2024-10-10,S008,121.891,122.403,121.2048,121.6427,1007470,121.6427
2024-10-11,S008,121.5259,122.0363,120.9483,121.3853,1015389,121.3853
2024-10-14,S008,121.2661,121.7754,120.7975,121.2339,1023308,121.2339
2024-10-15,S008,121.1384,121.7148,120.7023,121.2058,1031227,121.2058
2024-10-16,S008,121.1548,121.8166,120.7186,121.3071,1039146,121.3071
2024-10-17,S008,121.312,122.0435,120.8752,121.533,1047065,121.533
2024-10-18,S008,121.5927,122.3794,121.155,121.8676,1054984,121.8676
2024-10-21,S008,121.9693,122.7988,121.5302,122.2852,1062903,122.2852
2024-10-22,S008,122.4068,123.2689,121.9661,122.7533,820822,122.7533
2024-10-23,S008,122.868,123.7521,122.4257,123.2346,828741,123.2346
2024-10-24,S008,123.317,124.2102,122.8731,123.6907,836660,123.6907
2024-10-25,S008,123.7224,124.6067,123.277,124.0856,844579,124.0856
2024-10-28,S008,124.0592,124.9108,123.6126,124.3884,852498,124.3884
2024-10-29,S008,124.3095,125.0998,123.8619,124.5766,860417,124.5766
2024-10-30,S008,124.4623,125.1609,124.0142,124.6374,868336,124.6374
2024-10-31,S008,124.513,125.0926,124.0648,124.5695,876255,124.5695
2024-11-01,S008,124.4625,124.9852,123.9348,124.3826,884174,124.3826
2024-11-04,S008,124.3166,124.8387,123.6503,124.0971,892093,124.0971
2024-11-05,S008,124.0865,124.6076,123.2964,123.7418,900012,123.7418
2024-11-06,S008,123.7887,124.3086,122.9079,123.352,907931,123.352
2024-11-07,S008,123.4456,123.9641,122.5229,122.9655,915850,122.9655
2024-11-08,S008,123.0851,123.6021,122.1789,122.6203,923769,122.6203
2024-11-11,S008,122.7395,123.255,121.9101,122.3505,931688,122.3505
2024-11-12,S008,122.4432,122.9574,121.7438,122.1837,939607,122.1837
2024-11-13,S008,122.2296,122.743,121.6987,122.1384,947526,122.1384
2024-11-14,S008,122.1275,122.7357,121.6879,122.2224,955445,122.2224
2024-11-15,S008,122.1572,122.9465,121.7174,122.4323,963364,122.4323
2024-11-18,S008,122.3269,123.269,121.8865,122.7535,971283,122.7535
2024-11-19,S008,122.631,123.679,122.1895,123.1617,979202,123.1617
2024-11-20,S008,123.0489,124.1444,122.6059,123.6251,987121,123.6251
2024-11-21,S008,123.547,124.6281,123.1022,124.1069,995040,124.1069
2024-11-22,S008,124.0809,125.0917,123.6342,124.5686,1002959,124.5686
2024-11-25,S008,124.6009,125.4985,124.1524,124.9736,1010878,124.9736
2024-11-26,S008,125.0575,125.8166,124.6073,125.2903,1018797,125.2903
2024-11-27,S008,125.4076,126.0219,124.9561,125.4949,1026716,125.4949
2024-11-28,S008,125.6196,126.1472,125.1211,125.5731,1034635,125.5731
2024-11-29,S008,125.6777,126.2055,125.0703,125.5222,1042554,125.5222
2024-12-02,S008,125.5835,126.1109,124.899,125.3503,1050473,125.3503
2024-12-03,S008,125.3549,125.8814,124.6263,125.0765,1058392,125.0765
2024-12-04,S008,125.0236,125.5487,124.2797,124.7287,1066311,124.7287
2024-12-05,S008,124.6302,125.1536,123.8937,124.3413,824230,124.3413
2024-12-06,S008,124.2191,124.7409,123.506,123.9522,832149,123.9522
2024-12-09,S008,123.8333,124.3534,123.1544,123.5994,840068,123.5994
2024-12-10,S008,123.5099,124.0286,122.8737,123.3177,847987,123.3177
2024-12-11,S008,123.277,123.7948,122.6924,123.1357,855906,123.1357
2024-12-12,S008,123.1526,123.6698,122.6303,123.0733,863825,123.0733
2024-12-13,S008,123.144,123.6612,122.6966,123.1399,871744,123.1399
2024-12-16,S008,123.2488,123.8515,122.8051,123.3335,879663,123.3335
2024-12-17,S008,123.4568,124.1603,123.0124,123.641,887582,123.641
2024-12-18,S008,123.7517,124.5602,123.3062,124.0393,895501,124.0393
2024-12-19,S008,124.1129,125.0202,123.6661,124.4973,903420,124.4973
2024-12-20,S008,124.5174,125.5037,124.0691,124.9788,911339,124.9788
2024-12-23,S008,124.9405,125.9723,124.4907,125.4454,919258,125.4454
2024-12-24,S008,125.3567,126.3886,124.9054,125.86,927177,125.86
2024-12-25,S008,125.7402,126.7202,125.2876,126.1902,935096,126.1902
2024-12-26,S008,126.0657,126.9418,125.6118,126.4109,943015,126.4109
2024-12-27,S008,126.3092,127.0379,125.8544,126.5065,950934,126.5065
2024-12-30,S008,126.4502,127.0039,125.995,126.4727,958853,126.4727
2024-12-31,S008,126.4742,127.0054,125.8614,126.3162,966772,126.3162
2025-01-01,S008,126.3752,126.906,125.6008,126.0546,974691,126.0546
2025-01-02,S008,126.1579,126.6877,125.2623,125.7149,982610,125.7149
2025-01-03,S008,125.8394,126.368,124.8795,125.3307,990529,125.3307
2025-01-06,S008,125.449,125.9759,124.4897,124.9395,998448,124.9395
2025-01-07,S008,125.0257,125.5508,124.1312,124.5797,1006367,124.5797
2025-01-08,S008,124.615,125.1383,123.8392,124.2866,1014286,124.2866
2025-01-09,S008,124.2635,124.7854,123.6431,124.0899,1022205,124.0899
2025-01-10,S008,124.0138,124.5346,123.5642,124.0106,1030124,124.0106
2024-01-02,S009,115.3571,116.3471,115.011,115.8144,1015061,115.8144
2024-01-03,S009,115.8135,116.8274,115.466,116.2924,1022980,116.2924
2024-01-04,S009,116.2332,117.2055,115.8845,116.6688,1030899,116.6688
2024-01-05,S009,116.567,117.4439,116.2173,116.9061,1038818,116.9061
2024-01-08,S009,116.7892,117.5194,116.4388,116.9813,1046737,116.9813
2024-01-09,S009,116.8811,117.4261,116.5305,116.8884,1054656,116.8884
2024-01-10,S009,116.8322,117.3696,116.289,116.6389,1062575,116.6389
2024-01-11,S009,116.6418,117.1783,115.9119,116.2607,1070494,116.2607
2024-01-12,S009,116.3215,116.8566,115.4475,115.7948,828413,115.7948
2024-01-15,S009,115.8968,116.4299,114.946,115.2919,836332,115.2919
2024-01-16,S009,115.4071,115.938,114.4615,114.8059,844251,114.8059
2024-01-17,S009,114.9033,115.4318,114.0464,114.3896,852170,114.3896
2024-01-18,S009,114.443,114.9694,113.7457,114.088,860089,114.088
2024-01-19,S009,114.0833,114.6081,113.5926,113.9344,868008,113.9344
2024-01-22,S009,113.8732,114.4708,113.5316,113.9467,875927,113.9467
2024-01-23,S009,113.8455,114.6502,113.5039,114.1253,883846,114.1253
2024-01-24,S009,114.0113,114.9799,113.6692,114.4534,891765,114.4534
2024-01-25,S009,114.3574,115.4272,114.0143,114.8987,899684,114.8987
2024-01-26,S009,114.8467,115.9473,114.5022,115.4164,907603,115.4164
2024-01-29,S009,115.423,116.4879,115.0767,115.9545,915522,115.9545
2024-01-30,S009,116.0184,116.9943,115.6703,116.4586,923441,116.4586
2024-01-31,S009,116.5629,117.4156,116.2132,116.878,931360,116.878
2024-02-01,S009,116.9946,117.7097,116.6436,117.1707,939279,117.1707
2024-02-02,S009,117.268,117.8476,116.9161,117.308,947198,117.308
2024-02-05,S009,117.3593,117.8992,116.9256,117.2774,955117,117.2774
2024-02-06,S009,117.2688,117.8083,116.7327,117.084,963036,117.084
2024-02-07,S009,117.0179,117.5562,116.3993,116.7496,970955,116.7496
2024-02-08,S009,116.6442,117.1807,115.962,116.3109,978874,116.3109
2024-02-09,S009,116.195,116.7295,115.4681,115.8155,986793,115.8155
2024-02-12,S009,115.7205,116.2528,114.9709,115.3169,994712,115.3169
2024-02-13,S009,115.2681,115.7984,114.5242,114.8688,1002631,114.8688
2024-02-14,S009,114.8791,115.4075,114.1762,114.5198,1010550,114.5198
2024-02-15,S009,114.5859,115.113,113.9651,114.308,1018469,114.308
2024-02-16,S009,114.4119,114.9382,113.9146,114.2573,1026388,114.2573
2024-02-19,S009,114.371,114.901,114.0279,114.3749,1034307,114.3749
2024-02-20,S009,114.4677,115.1777,114.1243,114.6503,1042226,114.6503
2024-02-21,S009,114.6971,115.5857,114.353,115.0565,1050145,115.0565
2024-02-22,S009,115.0443,116.0846,114.6992,115.553,1058064,115.553
2024-02-23,S009,115.4847,116.6239,115.1383,116.0899,1065983,116.0899
2024-02-26,S009,115.9835,117.1493,115.6356,116.6129,823902,116.6129
2024-02-27,S009,116.4971,117.6079,116.1476,117.0694,831821,117.0694
2024-02-28,S009,116.9755,117.9536,116.6246,117.4135,839740,117.4135
2024-02-29,S009,117.3673,118.1522,117.0152,117.6112,847659,117.6112
2024-03-01,S009,117.6255,118.1848,117.2726,117.6436,855578,117.6436
2024-03-04,S009,117.7147,118.2562,117.1567,117.5092,863497,117.5092
2024-03-05,S009,117.6176,118.1587,116.8722,117.2238,871416,117.2238
2024-03-06,S009,117.3401,117.8798,116.4686,116.819,879335,116.819
2024-03-07,S009,116.9115,117.4493,115.9897,116.3387,887254,116.3387
2024-03-08,S009,116.3827,116.9181,115.4874,115.8349,895173,115.8349
2024-03-11,S009,115.8189,116.3517,115.0158,115.3619,903092,115.3619
2024-03-12,S009,115.2907,115.8211,114.6259,114.9708,911011,114.9708
2024-03-13,S009,114.864,115.3924,114.36,114.7041,918930,114.7041
2024-03-14,S009,114.5907,115.1187,114.2469,114.5916,926849,114.5916
2024-03-15,S009,114.502,115.1741,114.1585,114.6467,934768,114.6467
2024-03-18,S009,114.6051,115.3939,114.2613,114.8655,942687,114.8655
2024-03-19,S009,114.8832,115.757,114.5386,115.227,950606,115.227
2024-03-20,S009,115.2995,116.2274,114.9536,115.6952,958525,115.6952
2024-03-21,S009,115.8034,116.7579,115.456,116.2233,966444,116.2233
2024-03-22,S009,116.338,117.2949,115.989,116.7579,974363,116.7579
2024-03-25,S009,116.8479,117.7843,116.4974,117.245,982282,117.245
2024-03-26,S009,117.2858,118.1769,116.9339,117.6357,990201,117.6357
2024-03-27,S009,117.6157,118.4334,117.2629,117.8911,998120,117.8911
2024-03-28,S009,117.8154,118.5291,117.462,117.9864,1006039,117.9864
2024-03-29,S009,117.8754,118.4557,117.5218,117.9133,1013958,117.9133
2024-04-01,S009,117.7973,118.3392,117.3283,117.6814,1021877,117.6814
2024-04-02,S009,117.5918,118.1327,116.9646,117.3165,1029796,117.3165
2024-04-03,S009,117.2775,117.817,116.5081,116.8587,1037715,116.8587
2024-04-04,S009,116.8804,117.4181,116.0082,116.3573,1045634,116.3573
2024-04-05,S009,116.4335,116.9691,115.5189,115.8665,1053553,115.8665
2024-04-08,S009,115.9761,116.5096,115.0929,115.4393,1061472,115.4393
2024-04-09,S009,115.5525,116.084,114.7766,115.1219,1069391,115.1219
2024-04-10,S009,115.2083,115.7383,114.6046,114.9494,827310,114.9494
2024-04-11,S009,114.9858,115.5148,114.5966,114.9415,835229,114.9415
2024-04-12,S009,114.9182,115.6302,114.5735,115.1008,843148,115.1008
2024-04-15,S009,115.024,115.9433,114.6789,115.4124,851067,115.4124
2024-04-16,S009,115.3027,116.3788,114.9568,115.8459,858986,115.8459
2024-04-17,S009,115.7326,116.8929,115.3854,116.3576,866905,116.3576
2024-04-18,S009,116.2716,117.4339,115.9227,116.8961,874824,116.8961
2024-04-19,S009,116.8609,117.9472,116.5103,117.4071,882743,117.4071
2024-04-22,S009,117.4327,118.3811,117.0804,117.839,890662,117.839
2024-04-23,S009,117.919,118.6921,117.5653,118.1486,898581,118.1486
2024-04-24,S009,118.2616,118.8497,117.9068,118.3055,906500,118.3055
2024-04-25,S009,118.4208,118.9655,117.9402,118.2951,914419,118.2951
2024-04-26,S009,118.3813,118.9258,117.7659,118.1202,922338,118.1202
2024-04-29,S009,118.154,118.6975,117.4476,117.801,930257,117.801
2024-04-30,S009,117.7734,118.3152,117.0204,117.3725,938176,117.3725
2024-05-01,S009,117.2914,117.8309,116.5305,116.8811,946095,116.8811
2024-05-02,S009,116.7689,117.306,116.0309,116.38,954014,116.38
2024-05-03,S009,116.2671,116.8019,115.5754,115.9232,961933,115.9232
2024-05-06,S009,115.84,116.3729,115.2134,115.56,969852,115.56
2024-05-07,S009,115.5288,116.0602,114.9843,115.3303,977771,115.3303
2024-05-08,S009,115.3591,115.8898,114.9139,115.2597,985690,115.2597
2024-05-09,S009,115.3407,115.888,114.9946,115.3574,993609,115.3574
2024-05-10,S009,115.4687,116.1468,115.1223,115.615,1001528,115.615
2024-05-13,S009,115.7267,116.5411,115.3795,116.0075,1009447,116.0075
2024-05-14,S009,116.0894,117.0316,115.7411,116.4957,1017366,116.4957
2024-05-15,S009,116.5254,117.5689,116.1758,117.0306,1025285,117.0306
2024-05-16,S009,116.9995,118.0989,116.6485,117.5581,1033204,117.5581
2024-05-17,S009,117.4742,118.568,117.1217,118.0251,1041123,118.0251
2024-05-20,S009,117.9107,118.9293,117.557,118.3847,1049042,118.3847
2024-05-21,S009,118.2708,119.1468,117.916,118.6012,1056961,118.6012
2024-05-22,S009,118.5189,119.1996,118.1633,118.6538,1064880,118.6538
2024-05-23,S009,118.6255,119.1712,118.1832,118.5389,822799,118.5389
2024-05-24,S009,118.5722,119.1177,117.9153,118.2701,830718,118.2701
2024-05-27,S009,118.3559,118.9004,117.5238,117.8775,838637,117.8775
2024-05-28,S009,117.9922,118.5349,117.0514,117.4036,846556,117.4036
2024-05-29,S009,117.516,118.0566,116.549,116.8997,854475,116.8997
2024-05-30,S009,116.9795,117.5176,116.071,116.4202,862394,116.4202
2024-05-31,S009,116.4462,116.9818,115.6688,116.0169,870313,116.0169
2024-06-03,S009,115.9824,116.5159,115.3863,115.7335,878232,115.7335
2024-06-04,S009,115.6483,116.1803,115.2547,115.6015,886151,115.6015
2024-06-05,S009,115.4886,116.1684,115.1422,115.6365,894070,115.6365
2024-06-06,S009,115.5263,116.3693,115.1797,115.8365,901989,115.8365
2024-06-07,S009,115.7588,116.717,115.4115,116.1825,909908,116.1825
2024-06-10,S009,116.1585,117.1769,115.81,116.6403,917827,116.6403
2024-06-11,S009,116.6768,117.7029,116.3268,117.164,925746,117.164
2024-06-12,S009,117.2515,118.242,116.8998,117.7006,933665,117.7006
2024-06-13,S009,117.816,118.7399,117.4625,118.1962,941584,118.1962
2024-06-14,S009,118.3081,119.1463,117.9532,118.6007,949503,118.6007
2024-06-17,S009,118.6788,119.4207,118.3227,118.8739,957422,118.8739
2024-06-18,S009,118.8966,119.5364,118.5399,118.989,965341,118.989
2024-06-19,S009,118.95,119.4972,118.5791,118.9359,973260,118.9359
2024-06-20,S009,118.8457,119.3924,118.3657,118.7219,981179,118.7219
2024-06-21,S009,118.6052,119.1508,118.016,118.3711,989098,118.3711
2024-06-24,S009,118.2596,118.8036,117.5681,117.9219,997017,117.9219
2024-06-25,S009,117.8457,118.3878,117.0706,117.4229,1004936,117.4229
2024-06-26,S009,117.4023,117.9424,116.5772,116.928,1012855,116.928
2024-06-27,S009,116.9681,117.5062,116.141,116.4905,1020774,116.4905
2024-06-28,S009,116.5801,117.1163,115.8095,116.158,1028693,116.158
2024-07-01,S009,116.2725,116.8073,115.6189,115.9668,1036612,115.9668
2024-07-02,S009,116.0754,116.6093,115.5909,115.9387,1044531,115.9387
2024-07-03,S009,116.0121,116.6124,115.6641,116.0784,1052450,116.0784
2024-07-04,S009,116.0969,116.9086,115.7486,116.3733,1060369,116.3733
2024-07-05,S009,116.3315,117.3315,115.9825,116.7942,1068288,116.7942
2024-07-08,S009,116.7032,117.8388,116.3531,117.2992,826207,117.2992
2024-07-09,S009,117.1832,118.3794,116.8317,117.8374,834126,117.8374
2024-07-10,S009,117.7277,118.8989,117.3745,118.3544,842045,118.3544
2024-07-11,S009,118.281,119.3447,117.9261,118.7983,849964,118.7983
2024-07-12,S009,118.7813,119.6724,118.425,119.1244,857883,119.1244
2024-07-15,S009,119.1689,119.8494,118.8114,119.3006,865802,119.3006
2024-07-16,S009,119.3948,119.944,118.9525,119.3104,873721,119.3104
2024-07-17,S009,119.4286,119.978,118.797,119.1544,881640,119.1544
2024-07-18,S009,119.2646,119.8132,118.4943,118.8509,889559,118.8509
2024-07-19,S009,118.9231,119.4702,118.0778,118.4331,897478,118.4331
2024-07-22,S009,118.4481,118.993,117.5928,117.9466,905397,117.9466
2024-07-23,S009,117.9007,118.4431,117.0914,117.4438,913316,117.4438
2024-07-24,S009,117.3499,117.8897,116.628,116.9789,921235,116.9789
2024-07-25,S009,116.8627,117.4003,116.2524,116.6022,929154,116.6022
2024-07-26,S009,116.4952,117.0311,116.0058,116.3549,937073,116.3549
2024-07-29,S009,116.2857,116.8206,115.9157,116.2645,944992,116.2645
2024-07-30,S009,116.2516,116.8773,115.9029,116.3422,952911,116.3422
2024-07-31,S009,116.3891,117.1179,116.04,116.5817,960830,116.5817
2024-08-01,S009,116.676,117.4979,116.3259,116.9599,968749,116.9599
2024-08-02,S009,117.0762,117.9793,116.725,117.4391,976668,117.4391
2024-08-05,S009,117.5461,118.5138,117.1935,117.9712,984587,117.9712
2024-08-06,S009,118.0398,119.0476,117.6856,118.5024,992506,118.5024
2024-08-07,S009,118.5136,119.5266,118.1581,118.9793,1000425,118.9793
2024-08-08,S009,118.9295,119.9029,118.5727,119.3539,1008344,119.3539
2024-08-09,S009,119.2562,120.139,118.8985,119.5889,1016263,119.5889
2024-08-12,S009,119.4697,120.2121,119.1113,119.6616,1024182,119.6616
2024-08-13,S009,119.5534,120.1163,119.1947,119.5663,1032101,119.5663
2024-08-14,S009,119.4983,120.048,118.9567,119.3147,1040020,119.3147
2024-08-15,S009,119.3054,119.8542,118.578,118.9348,1047939,118.9348
2024-08-16,S009,118.9863,119.5337,118.1126,118.468,1055858,118.468
2024-08-19,S009,118.5661,119.1115,117.611,117.9649,1063777,117.9649
2024-08-20,S009,118.0826,118.6257,117.1272,117.4796,1071696,117.4796
2024-08-21,S009,117.5851,118.126,116.7135,117.0647,829615,117.0647
2024-08-22,S009,117.1296,117.6684,116.4148,116.7651,837534,116.7651
2024-08-23,S009,116.7723,117.3094,116.264,116.6138,845453,116.6138
2024-08-26,S009,116.5616,117.1651,116.2119,116.6286,853372,116.6286
2024-08-27,S009,116.531,117.3469,116.1814,116.8095,861291,116.8095
2024-08-28,S009,116.6929,117.6785,116.3428,117.1397,869210,117.1397
2024-08-29,S009,117.0354,118.1273,116.6843,117.5864,877129,117.5864
2024-08-30,S009,117.5227,118.6481,117.1702,118.1048,885048,118.1048
2024-09-02,S009,118.0995,119.1886,117.7452,118.6428,892967,118.6428
2024-09-03,S009,118.6977,119.6941,118.3416,119.146,900886,119.146
2024-09-04,S009,119.2467,120.1138,118.889,119.5638,908805,119.5638
2024-09-05,S009,119.6833,120.4057,119.3242,119.8544,916724,119.8544
2024-09-06,S009,119.9602,120.5412,119.6003,119.9893,924643,119.9893
2024-09-09,S009,120.0525,120.6048,119.5963,119.9562,932562,119.9562
2024-09-10,S009,119.9597,120.5115,119.4012,119.7604,940481,119.7604
2024-09-11,S009,119.7033,120.254,119.0659,119.4242,948400,119.4242
2024-09-12,S009,119.3222,119.8711,118.6274,118.9843,956319,118.9843
2024-09-13,S009,118.8654,119.4122,118.1331,118.4885,964238,118.4885
2024-09-16,S009,118.3848,118.9294,117.6363,117.9903,972157,117.9903
2024-09-17,S009,117.9297,118.4722,117.1907,117.5433,980076,117.5433
2024-09-18,S009,117.5418,118.0825,116.8444,117.196,987995,117.196
2024-09-19,S009,117.2536,117.793,116.6355,116.9865,995914,116.9865
2024-09-20,S009,117.0874,117.626,116.5875,116.9383,1003833,116.9383
2024-09-23,S009,117.0553,117.5968,116.7041,117.0584,1011752,117.0584
2024-09-24,S009,117.1598,117.8756,116.8084,117.3359,1019671,117.3359
2024-09-25,S009,117.3945,118.2854,117.0423,117.7437,1027590,117.7437
2024-09-26,S009,117.7433,118.7852,117.3901,118.2412,1035509,118.2412
2024-09-27,S009,118.1815,119.3247,117.8269,118.7783,1043428,118.7783
2024-09-30,S009,118.6749,119.8495,118.3189,119.3007,1051347,119.3007
2024-10-01,S009,119.1814,120.3067,118.8239,119.7558,1059266,119.7558
2024-10-02,S009,119.653,120.6505,119.294,120.098,1067185,120.098
2024-10-03,S009,120.0397,120.8467,119.6796,120.2933,825104,120.2933
2024-10-04,S009,120.2957,120.8768,119.9348,120.3233,833023,120.3233
2024-10-07,S009,120.3858,120.9396,119.826,120.1865,840942,120.1865
2024-10-08,S009,120.2921,120.8454,119.5394,119.8991,848861,119.8991
2024-10-09,S009,120.019,120.571,119.1343,119.4928,856780,119.4928
2024-10-10,S009,119.5944,120.1446,118.6548,119.0118,864699,119.0118
2024-10-11,S009,119.0679,119.6156,118.1525,118.5081,872618,118.5081
2024-10-14,S009,118.5038,119.0489,117.6818,118.0359,880537,118.0359
2024-10-15,S009,117.9729,118.5156,117.2934,117.6463,888456,117.6463
2024-10-16,S009,117.5421,118.0828,117.0296,117.3818,896375,117.3818
2024-10-17,S009,117.2645,117.8111,116.9127,117.2717,904294,117.2717
2024-10-18,S009,117.173,117.869,116.8214,117.3293,912213,117.3293
2024-10-21,S009,117.2757,118.0911,116.9239,117.5503,920132,117.5503
2024-10-22,S009,117.5565,118.4561,117.2038,117.9137,928051,117.9137
2024-10-23,S009,117.9782,118.9278,117.6242,118.3832,935970,118.3832
2024-10-24,S009,118.489,119.4587,118.1335,118.9117,943889,118.9117
2024-10-25,S009,119.0304,119.9954,118.6733,119.446,951808,119.446
2024-10-28,S009,119.5454,120.4837,119.1868,119.932,959727,119.932
